Rec No;Long Gate Name;Description;Groups;Rec;Rate;DDE; DDE I/A;App;Topic;Item;Source;VPI;Address;Sample;Rate;Compound I/A;K1;Gate1;Op;K2;Gate2;Type;Fmt;Tol/Fil/Len;X1;X2;Y1;Y2;Low;High;RO;ODBC;Local;Lock;LockDef;Replay;TagMapper;StartupDef;StartupHis;StartupRetain;MultiState;LockValue;StatusTag;UnlockTime;LoAlarm;LoLoAlarm;HiAlarm;HiHiAlarm;RocAlarm;DevAlarm;StartupValue;MultiStateID;Gate Name;ExportToCoDeSys;VarName;IO;Address;Sampling;NoSampling;Retain;ReadOnly;InitBy
2531;072SS04A01_006A2;Fuehlerueberwachung Unterbruch SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_65_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A01_006A2;0;;0;;0;0;0;0;0
2532;072SS04A01_016H1;AS7215 Lokalmeldung ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7216_102_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A01_016H1;0;;0;;0;0;0;0;0
2533;072SS04A02_001H1;Hand-Not AS7215 Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_71_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A02_001H1;0;;0;;0;0;0;0;0
2534;072SS04A02_001S1;Hand-Not SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_45_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A02_001S1;0;;0;;0;0;0;0;0
2535;072SS04A03_001S1;Alarm A.Z. Haustchnk SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_46_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A03_001S1;0;;0;;0;0;0;0;0
2536;072SS04A04_001H1;Softquittierung Not Brand SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_77_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A04_001H1;0;;0;;0;0;0;0;0
2537;072SS04A04_001S1;Softquittierung Brand SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_47_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A04_001S1;0;;0;;0;0;0;0;0
2538;072SS04A10_001D1;Spannung Einspeisung Ausfall SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_133_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A10_001D1;0;;0;;0;0;0;0;0
2539;072SS04A10_002D1;Spannung Allgemein Ausfall SGK Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_134_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A10_002D1;0;;0;;0;0;0;0;0
2541;072HL05U02_001Y2;FU ZU-Ventilator Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_21_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05U02_001Y2;0;;0;;0;0;0;0;0
2542;072HL05V10_001Y2;Befeuchter-Ventil Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_22_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V10_001Y2;0;;0;;0;0;0;0;0
2544;072HL05V20_001Y2;NE-Ventil Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_24_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V20_001Y2;0;;0;;0;0;0;0;0
2545;072HL05V21_001Y2;LK-Ventil 1 Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_25_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V21_001Y2;0;;0;;0;0;0;0;0
2546;072HL05V21_002Y2;LK-Ventil 2 Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_26_NDA;I;10000;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V21_002Y2;0;;0;;0;0;0;0;0
2716;072HL01V02_001M1;Befeuchter Absperrklappe RM ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_15_AI;N;;;;;;;;A;F;0;0;100;0;99.5;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V02_001M1;0;;0;;0;0;0;0;0
2717;072HL04V10_002M1;Befeuchter Absperrklappe RM Klimaanlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7215_18_AI;N;;;;;;;;A;F;0;0;100;0;99.5;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V10_002M1;0;;0;;0;0;0;0;0
2718;072HL05V10_002M1;Befeuchter Absperrklappe RM Klimaanlage 2_[%];19bc16d;C;;N;;;;;PLC;3;001:7216_18_AI;N;;;;;;;;A;F;0;0;100;0;99.5;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V10_002M1;0;;0;;0;0;0;0;0
3863;072SS03A10_003H1;AS 7215 Ausfall Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7201_164_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS03A10_003H1;0;;0;;0;0;0;0;0
3864;072SS04A10_003H1;AS 7216 Ausfall Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7201_166_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS04A10_003H1;0;;0;;0;0;0;0;0
3865;072SS02A01_020H1;AS 7210 Ausfall ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7201_93_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_020H1;0;;0;;0;0;0;0;0
3866;072HL01V02_001S1;Befeuchter Absperrklappe DO ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_43_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V02_001S1;0;;0;;0;0;0;0;0
3867;072HL01T01_001W2;Xsc ZU-Temperatur NE ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_67_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T01_001W2;0;;0;;0;0;0;0;0
3868;072HL04V10_002S1;Befeuchter Absperrklappe DO Klimaanlage 1;19bc16d;C;;N;;;;;PLC;3;001:7215_42_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL04V10_002S1;0;;0;;0;0;0;0;0
3869;072HL05V10_002S1;Befeuchter Absperrklappe DO Klimaanlage 2;19bc16d;C;;N;;;;;PLC;3;001:7216_42_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05V10_002S1;0;;0;;0;0;0;0;0
4480;072HL01T01_001W5;XS ZU-Temperatur NE ZU-Anlage 1 Geloescht;19bc16d;C;;N;;;;;PLC;3;001:7210_208_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T01_001W5;0;;0;;0;0;0;0;0
4481;072HL05P03_001W1;XS Zuluftdruck Klimaanlage 2 Geloescht;19bc16d;C;;N;;;;;PLC;3;001:7216_92_AO;N;;;;;;;;A;F;0;0;1;0;1;0;1000;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05P03_001W1;0;;0;;0;0;0;0;0
4482;072HL05P05_001W1;Xs ZU-Druck Max. Klimaanlage 2 Geloescht;19bc16d;C;;N;;;;;PLC;3;001:7216_94_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05P05_001W1;0;;0;;0;0;0;0;0
4483;072HL05P06_001W1;Xs ZU-Druck Max. Klimaanlage 2 Geloescht;19bc16d;C;;N;;;;;PLC;3;001:7216_95_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL05P06_001W1;0;;0;;0;0;0;0;0
5289;072HL18M01_001D2;Betrieb Stuetzventilator;19bc16d;C;;N;;;;;PLC;3;001:7210_126_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL18M01_001D2;0;;0;;0;0;0;0;0
5290;072HL18M01_001D1;Stoerung Stuetzventilator;19bc16d;C;;N;;;;;PLC;3;001:7210_125_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL18M01_001D1;0;;0;;0;0;0;0;0
5291;072HL18E01_001D3;Revisionsschalter Stuetzventilator;19bc16d;C;;N;;;;;PLC;3;001:7210_85_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL18E01_001D3;0;;0;;0;0;0;0;0
5292;072HL18M01_001H1;Softschalter Stuetzventilator;19bc16d;C;;N;;;;;PLC;3;001:7210_86_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL18M01_001H1;0;;0;;0;0;0;0;0
